#LOG_FORMAT=1
#LOGID=2
#LOGIV=
#"","20190129094257","CubeSerialized: }StatsByCube: by *"
#"","20190129094257","CubeSerialized: }StatsByClient: by *"
#"","20190129094257","CubeSerialized: }StatsForServer: by *"
#"","20190129094257","CubeSerialized: }StatsByCubeByClient: by *"
#"","20190129094257","CubeSerialized: }StatsByProcess: by *"
#"","20190129094257","CubeSerialized: }StatsByChore: by *"
"","20190129094257","20190129094257","*","S","","ADMIN","}ClientGroups","Admin","ADMIN",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","2380","Sales","P-60","MEREP","1","21-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","15","Sales","P-71","MEREP","1","21-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","322.5","Sales","P-71","MEREP","1","21-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","20","Sales","P-4","TRADH","4","22-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","440","Sales","P-4","TRADH","4","22-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","20","Sales","P-55","TRADH","4","22-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","480","Sales","P-55","TRADH","4","22-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","10","Sales","P-62","TRADH","4","22-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","493","Sales","P-62","TRADH","4","22-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","45","Sales","P-7","SAVEA","5","22-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","1350","Sales","P-7","SAVEA","5","22-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","100","Sales","P-17","SAVEA","5","22-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","3900","Sales","P-17","SAVEA","5","22-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","14","Sales","P-33","SAVEA","5","22-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","35","Sales","P-33","SAVEA","5","22-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","42","Sales","P-40","SAVEA","5","22-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","772.8","Sales","P-40","SAVEA","5","22-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","12","Sales","P-72","SAVEA","5","22-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","417.6","Sales","P-72","SAVEA","5","22-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","28","Sales","P-56","TOMSP","4","23-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","1064","Sales","P-56","TOMSP","4","23-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","3","Sales","P-1","DUMON","7","24-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","54","Sales","P-1","DUMON","7","24-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","10","Sales","P-10","DUMON","7","24-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","310","Sales","P-10","DUMON","7","24-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","6","Sales","P-21","DUMON","7","24-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","60","Sales","P-21","DUMON","7","24-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","21","Sales","P-36","LAMAI","8","25-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","399","Sales","P-36","LAMAI","8","25-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","6","Sales","P-1","WOLZA","6","25-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","108","Sales","P-1","WOLZA","6","25-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","10","Sales","P-2","WOLZA","6","25-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","190","Sales","P-2","WOLZA","6","25-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","15","Sales","P-60","WOLZA","6","25-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","510","Sales","P-60","WOLZA","6","25-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","70","Sales","P-10","SAVEA","1","28-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","2170","Sales","P-10","SAVEA","1","28-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","55","Sales","P-36","SAVEA","1","28-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","1045","Sales","P-36","SAVEA","1","28-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","18","Sales","P-49","SAVEA","1","28-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","360","Sales","P-49","SAVEA","1","28-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","40","Sales","P-60","SAVEA","1","28-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","1360","Sales","P-60","SAVEA","1","28-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","80","Sales","P-76","SAVEA","1","28-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","1440","Sales","P-76","SAVEA","1","28-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","8","Sales","P-13","HILAA","4","29-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","48","Sales","P-13","HILAA","4","29-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","40","Sales","P-75","HILAA","4","29-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","310","Sales","P-75","HILAA","4","29-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","14","Sales","P-11","BLAUS","8","29-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","294","Sales","P-11","BLAUS","8","29-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","8","Sales","P-21","BLAUS","8","29-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","80","Sales","P-21","BLAUS","8","29-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","5","Sales","P-39","BLAUS","8","29-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","90","Sales","P-39","BLAUS","8","29-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","5","Sales","P-55","WILMK","2","30-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","120","Sales","P-55","WILMK","2","30-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","15","Sales","P-38","GREAL","1","31-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","3952.5","Sales","P-38","GREAL","1","31-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","14","Sales","P-56","GREAL","1","31-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","532","Sales","P-56","GREAL","1","31-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","15","Sales","P-70","GREAL","1","31-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","225","Sales","P-70","GREAL","1","31-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","15","Sales","P-71","GREAL","1","31-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","322.5","Sales","P-71","GREAL","1","31-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","30","Sales","P-59","GREAL","4","31-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","1650","Sales","P-59","GREAL","4","31-07-1997","Revenue",""
"","20190130021307","20190130021307","Admin","N","4.940656458412465e-324","70","Sales","P-6","MEREP","1","01-08-1997","Quantity",""
"","20190130021307","20190130021307","Admin","N","4.940656458412465e-324","1750","Sales","P-6","MEREP","1","01-08-1997","Revenue",""
"","20190130021307","20190130021307","Admin","N","4.940656458412465e-324","20","Sales","P-56","MEREP","1","01-08-1997","Quantity",""
"","20190130021307","20190130021307","Admin","N","4.940656458412465e-324","760","Sales","P-56","MEREP","1","01-08-1997","Revenue",""
"","20190130021307","20190130021307","Admin","N","4.940656458412465e-324","15","Sales","P-68","MEREP","1","01-08-1997","Quantity",""
"","20190130021307","20190130021307","Admin","N","4.940656458412465e-324","187.5","Sales","P-68","MEREP","1","01-08-1997","Revenue",""
"","20190130021307","20190130021307","Admin","N","4.940656458412465e-324","42","Sales","P-21","MEREP","3","04-08-1997","Quantity",""
"","20190130021307","20190130021307","Admin","N","4.940656458412465e-324","420","Sales","P-21","MEREP","3","04-08-1997","Revenue",""
"","20190130021307","20190130021307","Admin","N","4.940656458412465e-324","40","Sales","P-22","MEREP","3","04-08-1997","Quantity",""
"","20190130021307","20190130021307","Admin","N","4.940656458412465e-324","840","Sales","P-22","MEREP","3","04-08-1997","Revenue",""
"","20190130021307","20190130021307","Admin","N","4.940656458412465e-324","5","Sales","P-24","LAUGB","2","05-08-1997","Quantity",""
"","20190130021307","20190130021307","Admin","N","4.940656458412465e-324","22.5","Sales","P-24","LAUGB","2","05-08-1997","Revenue",""
"","20190130021307","20190130021307","Admin","N","4.940656458412465e-324","5","Sales","P-52","LAUGB","2","05-08-1997","Quantity",""
"","20190130021307","20190130021307","Admin","N","4.940656458412465e-324","35","Sales","P-52","LAUGB","2","05-08-1997","Revenue",""
"","20190130021307","20190130021307","Admin","N","4.940656458412465e-324","5","Sales","P-19","ISLAT","4","05-08-1997","Quantity",""
"","20190130021307","20190130021307","Admin","N","4.940656458412465e-324","46","Sales","P-19","ISLAT","4","05-08-1997","Revenue",""
"","20190130021307","20190130021307","Admin","N","4.940656458412465e-324","10","Sales","P-23","ISLAT","4","05-08-1997","Quantity",""
"","20190130021307","20190130021307","Admin","N","4.940656458412465e-324","90","Sales","P-23","ISLAT","4","05-08-1997","Revenue",""
"","20190130021307","20190130021307","Admin","N","4.940656458412465e-324","20","Sales","P-70","ISLAT","4","05-08-1997","Quantity",""
"","20190130021307","20190130021307","Admin","N","4.940656458412465e-324","300","Sales","P-70","ISLAT","4","05-08-1997","Revenue",""
"","20190130021307","20190130021307","Admin","N","4.940656458412465e-324","15","Sales","P-71","ISLAT","4","05-08-1997","Quantity",""
"","20190130021307","20190130021307","Admin","N","4.940656458412465e-324","322.5","Sales","P-71","ISLAT","4","05-08-1997","Revenue",""
"","20190130021307","20190130021307","Admin","N","4.940656458412465e-324","20","Sales","P-2","RICAR","4","06-08-1997","Quantity",""
"","20190130021307","20190130021307","Admin","N","4.940656458412465e-324","380","Sales","P-2","RICAR","4","06-08-1997","Revenue",""
"","20190130021307","20190130021307","Admin","N","4.940656458412465e-324","18","Sales","P-68","RICAR","4","06-08-1997","Quantity",""
"","20190130021307","20190130021307","Admin","N","4.940656458412465e-324","225","Sales","P-68","RICAR","4","06-08-1997","Revenue",""
"","20190130021307","20190130021307","Admin","N","4.940656458412465e-324","21","Sales","P-14","FRANK","8","07-08-1997","Quantity",""
"","20190130021307","20190130021307","Admin","N","4.940656458412465e-324","488.25","Sales","P-14","FRANK","8","07-08-1997","Revenue",""
"","20190130021307","20190130021307","Admin","N","4.940656458412465e-324","15","Sales","P-19","FRANK","8","07-08-1997","Quantity",""
"","20190130021307","20190130021307","Admin","N","4.940656458412465e-324","138","Sales","P-19","FRANK","8","07-08-1997","Revenue",""
"","20190130021307","20190130021307","Admin","N","4.940656458412465e-324","25","Sales","P-21","FRANK","8","07-08-1997","Quantity",""
"","20190130021307","20190130021307","Admin","N","4.940656458412465e-324","250","Sales","P-21","FRANK","8","07-08-1997","Revenue",""
"","20190130021307","20190130021307","Admin","N","4.940656458412465e-324","3","Sales","P-24","FRANK","8","07-08-1997","Quantity",""
"","20190130021307","20190130021307","Admin","N","4.940656458412465e-324","13.5","Sales","P-24","FRANK","8","07-08-1997","Revenue",""
"","20190130021307","20190130021307","Admin","N","4.940656458412465e-324","30","Sales","P-35","FRANK","8","07-08-1997","Quantity",""
"","20190130021307","20190130021307","Admin","N","4.940656458412465e-324","540","Sales","P-35","FRANK","8","07-08-1997","Revenue",""
"","20190130021307","20190130021307","Admin","N","4.940656458412465e-324","10","Sales","P-28","THECR","4","07-08-1997","Quantity",""
"","20190130021307","20190130021307","Admin","N","4.940656458412465e-324","456","Sales","P-28","THECR","4","07-08-1997","Revenue",""
"","20190130021307","20190130021307","Admin","N","4.940656458412465e-324","6","Sales","P-29","THECR","4","07-08-1997","Quantity",""
"","20190130021307","20190130021307","Admin","N","4.940656458412465e-324","742.74","Sales","P-29","THECR","4","07-08-1997","Revenue",""
"","20190130021307","20190130021307","Admin","N","4.940656458412465e-324","10","Sales","P-44","THECR","4","07-08-1997","Quantity",""
"","20190130021307","20190130021307","Admin","N","4.940656458412465e-324","194.5","Sales","P-44","THECR","4","07-08-1997","Revenue",""
"","20190130021307","20190130021307","Admin","N","4.940656458412465e-324","3","Sales","P-14","ANATR","3","08-08-1997","Quantity",""
"","20190130021307","20190130021307","Admin","N","4.940656458412465e-324","69.75","Sales","P-14","ANATR","3","08-08-1997","Revenue",""
"","20190130021307","20190130021307","Admin","N","4.940656458412465e-324","5","Sales","P-42","ANATR","3","08-08-1997","Quantity",""
"","20190130021307","20190130021307","Admin","N","4.940656458412465e-324","70","Sales","P-42","ANATR","3","08-08-1997","Revenue",""
"","20190130021307","20190130021307","Admin","N","4.940656458412465e-324","10","Sales","P-60","ANATR","3","08-08-1997","Quantity",""
"","20190130021307","20190130021307","Admin","N","4.940656458412465e-324","340","Sales","P-60","ANATR","3","08-08-1997","Revenue",""
"","20190130021307","20190130021307","Admin","N","4.940656458412465e-324","12","Sales","P-53","BERGS","1","11-08-1997","Quantity",""
"","20190130021307","20190130021307","Admin","N","4.940656458412465e-324","393.6","Sales","P-53","BERGS","1","11-08-1997","Revenue",""
"","20190130021307","20190130021307","Admin","N","4.940656458412465e-324","20","Sales","P-60","BERGS","1","11-08-1997","Quantity",""
